date,VOO,QQQ,VEA,IEMG,SGOV,IEF,SCHP,DBMF,SGOL,BITB,CAOS,VXUS,BND
2014-12-05,156.748367,96.443176,27.981243,35.784893,79.916382,80.816521,19.417461,17.658617,11.666000,0.206419,71.633347,35.785187,58.464569
2014-12-06,,,,,,,,,,0.205286,,,
2014-12-07,,,,,,,,,,0.205455,,,
2014-12-08,155.680450,95.756805,27.734060,35.275234,79.916382,81.085663,19.438990,17.606385,11.804000,0.198233,71.633347,35.360363,58.585339
2014-12-09,155.557190,96.058830,27.578688,34.954887,79.898887,81.385513,19.528652,17.550130,12.046000,0.192925,71.617666,35.162113,58.606678
2014-12-10,153.117294,94.548721,27.218510,34.488911,79.898887,81.754646,19.550171,17.489860,12.029000,0.189719,71.617666,34.687698,58.762997
2014-12-11,153.831970,94.997200,27.190258,34.204967,79.898887,81.616219,19.525061,17.517985,12.000000,0.191987,71.617666,34.602741,58.706139
2014-12-12,151.334518,93.963013,26.688820,33.688034,79.916382,82.285217,19.553743,17.602365,11.969000,0.193102,71.633347,33.972572,58.905106
2014-12-13,,,,,,,,,,0.190272,,,
2014-12-14,,,,,,,,,,0.192604,,,
2014-12-15,150.282928,92.992912,26.279217,33.178371,79.881434,81.985291,19.496370,17.598347,11.665000,0.189160,71.602022,33.469856,58.798538
2014-12-16,149.124557,91.501129,26.476955,33.083736,79.881434,82.400513,19.596788,17.562188,11.723000,0.179146,71.602022,33.632710,58.933559
2014-12-17,152.131317,93.166786,26.745327,33.880527,79.881434,81.831558,19.510723,17.646561,11.648000,0.175155,71.602022,34.085869,58.791424
2014-12-18,154.900009,95.409027,27.225565,34.205452,79.898887,81.370178,19.388773,17.654601,11.740000,0.170565,71.617666,34.652309,58.699059
2014-12-19,155.614685,95.828804,27.282068,34.382687,79.881434,81.670052,19.453329,17.646561,11.708000,0.174096,71.602022,34.687698,58.826965
2014-12-20,,,,,,,,,,0.180731,,,
2014-12-21,,,,,,,,,,0.175739,,,
2014-12-22,156.304794,96.067680,27.424198,34.781445,79.881434,81.670052,19.503536,17.622453,11.477000,0.181788,71.602022,34.866192,58.798538
2014-12-23,156.543015,95.727776,27.296286,34.478683,79.881434,80.993393,19.342146,17.622453,11.497000,0.183259,71.602022,34.751957,58.542259
2014-12-24,156.526550,95.810455,27.417097,34.574673,79.898887,81.051903,19.324219,17.534060,11.498000,0.176665,71.617666,34.859043,58.563660
2014-12-25,,,,,,,,,,0.174734,,,
2014-12-26,157.035950,96.490250,27.502377,34.840515,79.881434,81.159721,19.370840,17.574239,11.712000,0.179618,71.602022,35.130322,58.613644
2014-12-27,,,,,,,,,,0.173011,,,
2014-12-28,,,,,,,,,,0.173765,,,
2014-12-29,157.257721,96.471855,27.324717,34.700218,79.881434,81.436943,19.399532,17.666655,11.593000,0.171263,71.602022,34.901875,58.713547
2014-12-30,156.403397,95.828804,27.083076,34.722366,79.881434,81.529358,19.392365,17.574239,11.743000,0.170204,71.602022,34.616333,58.756374
2014-12-31,154.776764,94.845917,26.919634,34.729755,79.898887,81.621712,19.453329,17.505937,11.585000,0.175383,71.617666,34.509243,58.799244
2015-01-01,,,,,,,,,,0.172127,,,
2015-01-02,154.776764,94.561142,26.784613,34.404839,79.881434,82.037628,19.550171,17.517985,11.632000,0.172556,71.602022,34.416435,58.999096
2015-01-03,,,,,,,,,,0.153960,,,
2015-01-04,,,,,,,,,,0.144711,,,
2015-01-05,152.057434,93.174088,26.187653,33.880527,79.898887,82.538170,19.568102,17.646561,11.810000,0.150341,71.617666,33.659718,59.170437
2015-01-06,150.562225,91.924736,25.896286,33.703304,79.881434,83.092628,19.582447,17.618438,11.939000,0.156758,71.602022,33.402718,59.341759
2015-01-07,152.443542,93.109741,26.173449,34.397449,79.881434,83.077217,19.582447,17.666655,11.869000,0.161221,71.602022,33.795345,59.377422
2015-01-08,155.121780,94.891853,26.571409,35.010368,79.881434,82.738403,19.575283,17.650581,11.820000,0.155202,71.602022,34.223682,59.284626
2015-01-09,153.815582,94.267189,26.443504,34.884834,79.881434,83.146500,19.611137,17.614418,11.954000,0.159069,71.602022,34.080898,59.384556
2015-01-10,,,,,,,,,,0.150517,,,
2015-01-11,,,,,,,,,,0.145513,,,
2015-01-12,152.673615,93.284294,26.415077,34.626369,79.881434,83.439186,19.603964,17.646561,12.084000,0.146683,71.602022,33.945278,59.463112
2015-01-13,152.271088,93.256721,26.542984,34.906986,79.881434,83.516167,19.557339,17.606385,12.052000,0.123714,71.602022,34.123730,59.520210
2015-01-14,151.375580,92.742310,26.471916,34.759293,79.881434,83.901245,19.690044,17.534060,12.037000,0.097555,71.602022,33.980961,59.655827
2015-01-15,149.962570,91.538940,26.621157,34.781445,79.881434,84.617416,19.847851,17.445664,12.332000,0.114940,71.602022,34.223682,59.919964
2015-01-16,151.819199,92.613724,26.912527,35.025143,79.881434,83.993690,19.733088,17.469777,12.497000,0.113984,71.602022,34.559208,59.741508
2015-01-17,,,,,,,,,,0.109143,,,
2015-01-18,,,,,,,,,,0.115212,,,
2015-01-19,,,,,,,,,,0.117688,,,
2015-01-20,152.197067,93.348579,27.033346,34.958675,79.881434,84.186134,19.794050,17.574239,12.665000,0.115746,71.602022,34.602043,59.677246
2015-01-21,152.994019,93.826248,27.232319,35.645447,79.898887,83.785736,19.697222,17.513972,12.671000,0.124281,71.617666,34.930428,59.563030
2015-01-22,155.335388,95.562408,27.331812,36.287899,79.881434,83.577766,19.697222,17.646561,12.771000,0.127846,71.602022,35.166023,59.577301
2015-01-23,154.481018,95.773720,27.168362,36.036827,79.898887,84.124565,19.840675,17.730938,12.673000,0.127558,71.617666,34.923286,59.770035
2015-01-24,,,,,,,,,,0.135756,,,
2015-01-25,,,,,,,,,,0.138972,,,
2015-01-26,154.784958,95.663460,27.530800,36.051601,79.898887,83.932037,19.811987,17.759062,12.543000,0.149793,71.617666,35.294525,59.698654
2015-01-27,152.755783,93.183243,27.552122,35.911289,79.898887,84.047569,19.869371,17.686740,12.687000,0.144316,71.617666,35.258812,59.734325
2015-01-28,150.742996,92.705551,27.189678,35.519909,79.881434,84.694420,19.937506,17.706829,12.592000,0.128125,71.602022,34.801941,59.948517
2015-01-29,152.205322,93.596619,27.559223,35.578979,79.881434,84.394104,19.923166,17.791203,12.306000,0.127905,71.602022,35.137466,59.884274
2015-01-30,150.332260,92.870918,27.111511,34.722366,79.881434,85.133354,20.055866,17.767096,12.581000,0.124023,71.602022,34.602043,60.212624
2015-01-31,,,,,,,,,,0.119114,,,
2015-02-01,,,,,,,,,,0.124322,,,
2015-02-02,152.057434,93.679306,27.466831,35.305748,79.881434,85.026970,20.030758,17.791203,12.483000,0.130488,71.602022,35.116035,60.141098
2015-02-03,154.275589,94.579521,27.857704,35.903904,79.898887,84.309540,19.959034,17.562188,12.350000,0.124484,71.617666,35.658596,59.955147
2015-02-04,153.749786,94.496819,27.658710,35.748829,79.881434,84.448372,19.976959,17.634509,12.408000,0.124257,71.602022,35.373051,59.976601
2015-02-05,155.310760,95.314407,27.950085,35.970364,79.881434,84.139915,19.887302,17.586295,12.421000,0.118921,71.602022,35.779957,59.847839
2015-02-06,154.875320,94.735680,27.616076,35.394371,79.881434,83.198822,19.758186,17.558168,12.098000,0.121744,71.602022,35.294525,59.461575
2015-02-07,,,,,,,,,,0.124750,,,
2015-02-08,,,,,,,,,,0.122372,,,
2015-02-09,154.168793,94.432533,27.488163,35.335304,79.863997,83.160255,19.729490,17.542097,12.156000,0.120564,71.586392,35.216000,59.440140
2015-02-10,155.811874,95.902306,27.722677,35.254063,79.881434,82.951942,19.643406,17.542097,12.086000,0.120415,71.602022,35.394451,59.332806
2015-02-11,155.918686,96.251373,27.573429,35.025143,79.863997,82.921150,19.636248,17.574239,11.940000,0.120057,71.586392,35.223118,59.332806
2015-02-12,157.364563,97.372101,27.999834,35.734055,79.863997,82.951942,19.582447,17.449686,11.973000,0.121470,71.586392,35.794231,59.361435
2015-02-13,158.054672,98.208015,28.198816,36.088520,79.881434,82.674263,19.542990,17.401471,12.032000,0.128953,71.602022,36.029816,59.225552
2015-02-14,,,,,,,,,,0.140946,,,
2015-02-15,,,,,,,,,,0.128624,,,
2015-02-16,,,,,,,,,,0.128086,,,
2015-02-17,158.309311,98.299873,28.262770,36.007294,79.881434,82.088036,19.449743,17.357273,11.831000,0.133435,71.602022,36.144032,58.989483
2015-02-18,158.342148,98.437675,28.454657,36.022060,79.881434,82.481445,19.503536,17.353254,11.865000,0.129446,71.602022,36.286819,59.154015
2015-02-19,158.235382,98.924538,28.468866,35.881752,79.881434,82.273178,19.499954,17.349237,11.829000,0.131613,71.602022,36.243984,59.103958
2015-02-20,159.196594,99.585938,28.753120,36.081142,79.863997,82.226883,19.510723,17.353254,11.767000,0.133528,71.586392,36.515255,59.118275
2015-02-21,,,,,,,,,,0.133942,,,
2015-02-22,,,,,,,,,,0.129255,,,
2015-02-23,159.155487,99.686951,28.639427,35.800522,79.881434,82.604858,19.539408,17.405486,11.768000,0.130851,71.602022,36.365353,59.239838
2015-02-24,159.623779,99.760468,28.809977,36.250977,79.863997,83.152519,19.643406,17.405486,11.749000,0.130765,71.586392,36.593788,59.483028
2015-02-25,159.451233,99.512413,28.838404,36.206673,79.881434,83.229630,19.686459,17.413525,11.798000,0.130072,71.602022,36.672314,59.540230
2015-02-26,159.270447,100.017654,28.760233,36.177139,79.863997,82.736000,19.672108,17.485847,11.819000,0.129500,71.586392,36.608070,59.375767
2015-02-27,158.720093,99.576729,28.781549,36.184525,79.881434,83.029121,19.790468,17.457721,11.859000,0.139032,71.602022,36.600929,59.425823
2015-02-28,,,,,,,,,,0.139271,,,
2015-03-01,,,,,,,,,,0.142524,,,
2015-03-02,159.763489,100.476982,28.824194,36.154984,79.863997,82.411079,19.632658,17.497898,11.797000,0.150996,71.586392,36.600929,59.233749
2015-03-03,159.081558,100.008484,28.660742,35.918682,79.881434,82.233368,19.629072,17.582274,11.778000,0.154300,71.602022,36.415318,59.162071
2015-03-04,158.416107,99.622658,28.532818,35.601139,79.881434,82.295189,19.679283,17.590311,11.737000,0.149584,71.602022,36.236839,59.162071
2015-03-05,158.588638,99.797173,28.625212,35.556835,79.881434,82.341545,19.632658,17.630490,11.731000,0.151274,71.602022,36.258255,59.197903
2015-03-06,156.345840,98.667313,28.241461,35.047279,79.863997,81.499413,19.442570,17.771116,11.406000,0.149382,71.586392,35.758537,58.853939
2015-03-07,,,,,,,,,,0.151320,,,
2015-03-08,,,,,,,,,,0.150275,,,
2015-03-09,157.011307,98.952042,28.255665,34.914364,79.881434,81.877930,19.406706,17.747006,11.418000,0.158630,71.602022,35.779957,58.925591
2015-03-10,154.431671,97.114861,27.665819,34.153759,79.881434,82.225662,19.424643,17.847455,11.359000,0.159809,71.602022,35.030365,59.154919
2015-03-11,154.070190,96.554527,27.736881,34.375294,79.881434,82.372452,19.456921,17.859508,11.292000,0.162339,71.602022,35.123184,59.219448
2015-03-12,156.058380,97.188377,28.077993,34.611607,79.863997,82.449669,19.395948,17.855490,11.289000,0.161230,71.586392,35.508682,59.262421
2015-03-13,155.105392,96.765839,27.907444,34.183300,79.881434,82.326019,19.356495,17.927815,11.311000,0.156291,71.602022,35.265972,59.205116
2015-03-14,,,,,,,,,,0.154400,,,
2015-03-15,,,,,,,,,,0.156870,,,
2015-03-16,157.224899,98.015099,28.220127,34.604218,79.881434,82.611961,19.352903,17.887638,11.308000,0.159170,71.602022,35.637180,59.319759
2015-03-17,156.690903,98.171280,28.191698,34.943909,79.881434,82.781906,19.381609,17.907726,11.237000,0.156383,71.602022,35.622913,59.369938
2015-03-18,158.555801,99.135796,28.774450,35.711903,79.881434,83.732117,19.675692,17.682723,11.466000,0.140386,71.602022,36.379627,59.735420
2015-03-19,157.824615,99.282784,28.426228,35.165447,79.881434,83.338158,19.693634,17.795225,11.452000,0.142921,71.602022,35.937008,59.556252
2015-03-20,159.254105,99.925423,29.037392,35.630676,79.881434,83.678093,19.736670,17.586295,11.586000,0.143371,71.602022,36.643761,59.713913
2015-03-21,,,,,,,,,,0.142427,,,
2015-03-22,,,,,,,,,,0.146773,,,
2015-03-23,158.968399,99.732094,29.172407,35.770977,79.863997,83.786224,19.711567,17.461738,11.658000,0.146105,71.586392,36.815086,59.742580
2015-03-24,158.043564,99.373009,29.143982,35.859608,79.881434,84.041191,19.819157,17.522008,11.688000,0.134523,71.602022,36.829372,59.842930
2015-03-25,155.739807,97.098831,28.987661,35.350063,79.863997,83.678093,19.808397,17.538078,11.702000,0.134852,71.586392,36.462730,59.749760
2015-03-26,155.351746,96.767372,28.752110,35.106369,79.863997,83.206810,19.704386,17.594330,11.783000,0.136131,71.586392,36.255070,59.556252
2015-03-27,155.673706,97.154053,28.816341,35.202374,79.863997,83.531334,19.704386,17.614418,11.731000,0.135308,71.586392,36.283718,59.613586
2015-03-28,,,,,,,,,,0.138468,,,
2015-03-29,,,,,,,,,,0.132944,,,
2015-03-30,157.614166,98.268188,28.837759,35.800522,79.846477,83.523582,19.646996,17.670671,11.604000,0.135580,71.570688,36.434093,59.685261
2015-03-31,156.227005,97.227745,28.430899,35.689751,79.881434,83.739883,19.697222,17.791203,11.584000,0.133772,71.602022,36.054585,59.749760
2015-04-01,155.723328,96.721344,28.630747,36.184525,79.846477,84.138412,19.833504,17.722902,11.788000,0.135441,71.570688,36.341007,59.987572
2015-04-02,156.185730,96.785805,28.844894,36.664520,79.863997,83.898506,19.786867,17.566203,11.759000,0.138582,71.586392,36.670395,59.908516
2015-04-03,,,,,,,,,,0.139303,,,
2015-04-04,,,,,,,,,,0.138961,,,
2015-04-05,,,,,,,,,,0.142741,,,
2015-04-06,157.283920,97.577614,29.123285,37.151905,79.863997,84.006882,19.833504,17.517985,11.901000,0.139944,71.586392,37.085728,59.958748
2015-04-07,156.862839,97.411903,29.123285,36.967289,79.881434,84.076500,19.890890,17.606385,11.844000,0.138677,71.602022,37.064251,59.994698
2015-04-08,157.432556,98.185272,29.258911,37.727909,79.881434,83.999138,19.847851,17.658617,11.757000,0.134209,71.602022,37.336357,59.951622
2015-04-09,158.117905,98.802200,29.301729,38.097134,79.863997,83.658607,19.772537,17.779147,11.698000,0.133472,71.586392,37.479561,59.822315
2015-04-10,158.984909,99.207268,29.358847,38.126663,79.863997,83.635460,19.758186,17.795225,11.826000,0.129307,71.586392,37.522537,59.793526
2015-04-11,,,,,,,,,,0.129570,,,
2015-04-12,,,,,,,,,,0.129351,,,
2015-04-13,158.266495,98.958672,29.201805,37.956825,79.846477,83.805672,19.768951,17.867544,11.748000,0.123016,71.570688,37.314865,59.807945
2015-04-14,158.555542,98.673256,29.423080,38.126663,79.863997,84.053261,19.804808,17.771116,11.672000,0.120043,71.586392,37.601307,59.915657
2015-04-15,159.282166,99.290154,29.558708,38.318665,79.846477,84.099709,19.858610,17.726920,11.770000,0.122603,71.570688,37.823284,59.973145
2015-04-16,159.224335,99.152023,29.630087,38.680515,79.863997,84.161652,19.894468,17.638528,11.737000,0.125199,71.586392,37.966499,59.958748
2015-04-17,157.374756,97.605232,29.273182,37.927292,79.846477,84.331863,19.998491,17.710848,11.784000,0.122082,71.570688,37.458088,60.059380
2015-04-18,,,,,,,,,,0.122342,,,
2015-04-19,,,,,,,,,,0.121927,,,
2015-04-20,158.811478,99.069176,29.323160,37.927292,79.846477,84.177040,19.976959,17.763078,11.699000,0.123037,71.570688,37.479561,59.994698
2015-04-21,158.654556,99.492691,29.572990,38.148819,79.863997,83.999138,19.898054,17.738973,11.754000,0.128867,71.586392,37.758850,59.922871
2015-04-22,159.439072,100.035927,29.637226,38.518047,79.846477,83.511589,19.804808,17.730938,11.615000,0.128268,71.570688,37.866245,59.700184
2015-04-23,159.851898,100.413414,29.765701,38.813438,79.846477,83.766983,19.851437,17.642543,11.688000,0.129520,71.570688,38.059593,59.815140
2015-04-24,160.173965,101.776093,29.929878,38.909439,79.846477,84.061035,19.930336,17.686740,11.532000,0.126675,71.570688,38.224293,59.908516
2015-04-25,,,,,,,,,,0.124003,,,
2015-04-26,,,,,,,,,,0.120191,,,
2015-04-27,159.538116,101.518280,30.044092,39.057125,79.863997,83.929443,19.941099,17.698796,11.765000,0.125590,71.586392,38.424789,59.865406
2015-04-28,160.033600,101.315735,30.094061,39.182671,79.863997,83.542534,19.829912,17.594330,11.859000,0.123710,71.586392,38.467758,59.678661
2015-04-29,159.381241,100.680412,29.829945,38.746979,79.863997,83.233078,19.783295,17.485847,11.781000,0.123685,71.586392,38.174168,59.491871
2015-04-30,157.795853,99.096786,29.530149,38.281750,79.863997,83.209824,19.829912,17.530046,11.574000,0.129347,71.586392,37.787479,59.556488
2015-05-01,159.447311,100.404236,29.779980,38.429440,79.846477,82.754868,19.733088,17.562188,11.532000,0.127119,71.570688,38.081070,59.375877
2015-05-02,,,,,,,,,,0.128681,,,
2015-05-03,,,,,,,,,,0.131654,,,
2015-05-04,159.942673,100.569946,29.808538,38.636208,79.863997,82.584389,19.661346,17.554150,11.636000,0.130920,71.586392,38.152672,59.289513
2015-05-05,158.076630,98.931053,29.358847,38.259594,79.863997,82.444885,19.643406,17.558168,11.676000,0.129333,71.586392,37.629959,59.195950
2015-05-06,157.440796,98.249756,29.423080,37.809132,79.863997,82.041870,19.521475,17.558168,11.663000,0.125861,71.586392,37.608467,59.030434
2015-05-07,158.076630,98.839012,29.323160,37.690979,79.846477,82.390587,19.571693,17.513972,11.579000,0.129998,71.570688,37.458088,59.152809
2015-05-08,160.149200,100.072777,29.958437,38.207897,79.863997,82.708336,19.618319,17.481828,11.629000,0.133574,71.586392,38.195652,59.311085
2015-05-09,,,,,,,,,,0.132462,,,
2015-05-10,,,,,,,,,,0.131620,,,
2015-05-11,159.381241,99.686058,29.694321,37.823906,79.846477,81.894676,19.438990,17.505937,11.583000,0.132640,71.570688,37.887726,59.001602
2015-05-12,158.918854,99.234886,29.694321,37.750050,79.863997,81.956627,19.474848,17.598347,11.676000,0.132067,71.586392,37.859085,58.929619
2015-05-13,158.968399,99.437447,29.908470,37.860828,79.863997,81.848129,19.456921,17.594330,11.884000,0.129474,71.586392,38.066753,58.900845
2015-05-14,160.628067,100.892189,30.265364,38.274364,79.846477,82.127129,19.485619,17.501916,11.951000,0.129776,71.570688,38.517887,59.016003
2015-05-15,160.793228,100.892189,30.301073,38.518047,79.846477,82.716133,19.607552,17.489860,11.982000,0.130146,71.570688,38.625298,59.253517
2015-05-16,,,,,,,,,,0.129351,,,
2015-05-17,,,,,,,,,,0.129706,,,
2015-05-18,161.288666,101.334129,30.201138,38.185749,79.846477,82.158142,19.514307,17.485847,11.985000,0.127694,71.570688,38.439110,59.037636
2015-05-19,161.206116,101.223633,30.086927,38.252213,79.846477,81.793831,19.421047,17.457721,11.817000,0.127047,71.570688,38.331692,58.908051
2015-05-20,161.098755,101.288116,30.144026,38.252213,79.846477,81.972099,19.471262,17.542097,11.835000,0.128182,71.570688,38.381828,58.908051
2015-05-21,161.585922,101.812904,30.308193,38.134048,79.863997,82.460388,19.546581,17.594330,11.795000,0.128908,71.586392,38.539360,59.095196
2015-05-22,161.230850,101.711632,30.122604,38.237434,79.863997,82.274399,19.571693,17.598347,11.787000,0.131649,71.586392,38.360348,59.059219
2015-05-23,,,,,,,,,,0.130840,,,
2015-05-24,,,,,,,,,,0.131980,,,
2015-05-25,,,,,,,,,,0.129875,,,
2015-05-26,159.496841,100.542313,29.615812,37.668835,79.863997,82.785866,19.596788,17.586295,11.614000,0.129878,71.586392,37.708714,59.203106
2015-05-27,160.966614,102.162796,29.865641,37.720520,79.863997,82.739395,19.578854,17.558168,11.612000,0.129970,71.586392,37.995140,59.231945
2015-05-28,160.818024,101.932602,29.801401,37.247902,79.846477,82.816833,19.571693,17.570220,11.629000,0.130038,71.570688,37.816124,59.239120
2015-05-29,159.769348,101.324944,29.515881,36.886055,79.846477,82.863396,19.618319,17.662632,11.635000,0.129867,71.570688,37.443764,59.260757
2015-05-30,,,,,,,,,,0.127813,,,
2015-05-31,,,,,,,,,,0.126085,,,
2015-06-01,160.140884,101.665573,29.444500,36.812202,79.846477,82.497787,19.525061,17.638528,11.632000,0.122106,71.570688,37.329185,59.063129
2015-06-02,159.975784,101.343346,29.544428,36.922985,79.863997,81.923325,19.442570,17.602365,11.671000,0.123682,71.586392,37.536854,58.897243
2015-06-03,160.413452,101.647163,29.715740,36.753136,79.863997,81.224777,19.309881,17.554150,11.594000,0.123721,71.586392,37.658588,58.637642
2015-06-04,159.108765,100.873787,29.373119,36.228832,79.846477,81.620636,19.374424,17.437631,11.506000,0.122872,71.570688,37.214622,58.781879
2015-06-05,158.786728,100.634399,29.051910,36.022060,79.846477,81.030685,19.320623,17.622453,11.446000,0.123216,71.570688,36.892380,58.551083
2015-06-06,,,,,,,,,,0.123581,,,
2015-06-07,,,,,,,,,,0.122081,,,
2015-06-08,157.804123,99.612404,29.023348,36.044212,79.829033,81.147125,19.334974,17.493881,11.478000,0.125153,71.555052,36.813618,58.623196
2015-06-09,157.762848,99.446663,28.859179,35.785755,79.829033,80.883224,19.291945,17.534060,11.507000,0.125459,71.555052,36.641758,58.450150
2015-06-10,159.637253,100.809319,29.458776,36.236210,79.846477,80.572685,19.213032,17.590311,11.602000,0.125325,71.570688,37.322021,58.327538
2015-06-11,160.132675,100.956642,29.544428,36.154984,79.863997,81.209221,19.313456,17.582274,11.558000,0.125819,71.586392,37.372135,58.601555
2015-06-12,158.960129,100.127983,29.308874,36.125443,79.846477,81.162651,19.320623,17.578259,11.545000,0.125971,71.570688,37.128693,58.558308
2015-06-13,,,,,,,,,,0.127296,,,
2015-06-14,,,,,,,,,,0.127921,,,
2015-06-15,158.225220,99.630798,29.123285,35.756214,79.863997,81.356728,19.388773,17.534060,11.597000,0.129718,71.586392,36.878059,58.565540
2015-06-16,159.150009,100.174026,29.116140,35.734055,79.829033,81.667198,19.489193,17.501916,11.560000,0.137426,71.555052,36.885220,58.716957
2015-06-17,159.422562,100.450272,29.037628,35.955593,79.863997,81.713776,19.510723,17.497898,11.596000,0.136543,71.586392,36.856579,58.738621
2015-06-18,160.999695,101.914177,29.316013,36.324829,79.829033,81.651665,19.474848,17.509951,11.756000,0.136392,71.555052,37.193134,58.695328
2015-06-19,160.066620,101.410316,29.251762,36.051601,79.829033,82.086380,19.525061,17.429594,11.740000,0.133981,71.555052,37.021282,58.861198
2015-06-20,,,,,,,,,,0.134313,,,
2015-06-21,,,,,,,,,,0.133618,,,
2015-06-22,161.163330,102.157814,29.758570,36.472515,79.846477,81.395500,19.435406,17.461738,11.593000,0.135287,71.570688,37.658588,58.579945
2015-06-23,161.279465,102.240875,29.865641,36.834362,79.829033,81.147125,19.406706,17.558168,11.515000,0.133811,71.555052,37.808964,58.442959
2015-06-24,160.126358,101.714851,29.622963,36.590675,79.829033,81.387711,19.446159,17.497898,11.481000,0.131740,71.555052,37.515366,58.551083
2015-06-25,159.628586,101.511848,29.615812,36.440144,79.846477,81.185951,19.399532,17.389419,11.467000,0.132991,71.570688,37.472412,58.471783
2015-06-26,159.628586,100.838150,29.589067,36.179321,79.829033,80.797844,19.320623,17.401471,11.490000,0.133427,71.555052,37.441288,58.363598
2015-06-27,,,,,,,,,,0.137478,,,
2015-06-28,,,,,,,,,,0.136394,,,
2015-06-29,156.252182,98.457253,28.700089,35.314896,79.846477,81.737083,19.474848,17.240752,11.526000,0.140805,71.570688,36.406475,58.659283
2015-06-30,156.658676,98.807938,28.656738,35.799263,79.846477,81.511971,19.442570,17.152362,11.459000,0.144096,71.570688,36.420948,58.601555
2015-07-01,157.845001,99.592316,28.844652,35.851440,79.846477,81.085930,19.370840,17.076020,11.426000,0.141658,71.570688,36.601864,58.459221
2015-07-02,157.728821,99.620033,28.916912,35.993027,79.846477,81.373581,19.438990,17.092094,11.398000,0.139900,71.570688,36.688694,58.603752
2015-07-03,,,,,,,,,,0.140406,,,
2015-07-04,,,,,,,,,,0.142898,,,
2015-07-05,,,,,,,,,,0.148938,,,
2015-07-06,157.272552,99.389297,28.324276,34.934849,79.846477,81.948845,19.521475,16.915307,11.427000,0.147359,71.570688,35.914410,58.806137
2015-07-07,158.243179,99.638481,28.317049,34.338688,79.829033,82.166534,19.582447,16.899235,11.300000,0.145813,71.555052,35.805862,58.863865
2015-07-08,155.555328,97.903542,27.630436,33.116570,79.829033,82.493095,19.603964,16.794767,11.327000,0.148320,71.555052,34.857891,59.030079
2015-07-09,155.837357,97.848175,28.078537,33.839409,79.829033,81.917816,19.485619,16.919323,11.353000,0.147468,71.555052,35.400620,58.835007
2015-07-10,157.820068,99.343185,28.931370,34.696396,79.829033,81.350273,19.388773,17.023787,11.366000,0.156048,71.555052,36.377525,58.560413
2015-07-11,,,,,,,,,,0.160551,,,
2015-07-12,,,,,,,,,,0.170275,,,
2015-07-13,159.587128,101.087341,29.054241,34.964661,79.829033,81.132614,19.331392,16.979592,11.316000,0.159970,71.555052,36.536743,58.423111
2015-07-14,160.292252,101.751770,29.256618,35.024269,79.846477,81.389160,19.363667,16.955486,11.290000,0.157456,71.570688,36.782772,58.531487
2015-07-15,160.225906,101.862526,29.140966,34.629318,79.829033,81.700127,19.410297,16.919323,11.235000,0.156561,71.555052,36.565662,58.697678
2015-07-16,161.453644,103.302147,29.386700,35.061539,79.829033,81.668991,19.431814,16.903251,11.191000,0.152321,71.555052,36.840652,58.697678
2015-07-17,161.644470,104.824814,29.343336,35.009365,79.846477,81.676750,19.428230,16.851022,11.080000,0.153079,71.570688,36.768299,58.704933
2015-07-18,,,,,,,,,,0.150575,,,
2015-07-19,,,,,,,,,,0.149870,,,
2015-07-20,161.719147,105.184700,29.408382,34.793255,79.829033,81.513481,19.385180,16.822897,10.777000,0.152810,71.555052,36.804489,58.625439
2015-07-21,161.080383,105.120110,29.328875,34.808163,79.846477,81.738960,19.428230,16.859055,10.745000,0.151085,71.570688,36.739353,58.733818
2015-07-22,160.765076,103.929649,29.083147,34.353588,79.829033,81.840034,19.431814,16.818876,10.691000,0.151846,71.555052,36.413708,58.755489
2015-07-23,159.844238,103.542091,28.989180,34.055508,79.829033,82.174316,19.464090,16.782718,10.637000,0.151204,71.555052,36.283459,58.892799
2015-07-24,158.176788,102.526947,28.678417,33.571129,79.846477,82.252090,19.438990,16.702354,10.741000,0.157902,71.570688,35.827572,58.928932
2015-07-25,,,,,,,,,,0.158132,,,
2015-07-26,,,,,,,,,,0.160316,,,
2015-07-27,157.280869,101.677925,28.497732,32.878109,79.829033,82.524185,19.478437,16.605929,10.695000,0.160830,71.555052,35.530876,59.044559
2015-07-28,159.188919,102.554642,28.851873,33.228355,79.829033,82.290947,19.446159,16.626017,10.711000,0.161270,71.555052,35.943352,58.943336
2015-07-29,160.317169,102.942223,28.953058,33.541328,79.846477,82.174316,19.442570,16.622000,10.723000,0.158621,71.570688,36.080845,58.892799
2015-07-30,160.342041,103.431335,28.938599,33.205986,79.846477,82.267593,19.467670,16.609946,10.635000,0.157597,71.570688,36.022942,58.914497
2015-07-31,160.068237,103.311340,29.075930,33.451900,79.846477,82.749634,19.525061,16.537624,10.700000,0.155915,71.570688,36.218330,59.116833
2015-08-01,,,,,,,,,,0.154245,,,
2015-08-02,,,,,,,,,,0.154800,,,
2015-08-03,159.570526,102.988388,28.989180,32.930264,79.846477,83.001930,19.525061,16.541643,10.617000,0.154040,71.570688,36.022942,59.253651
2015-08-04,159.255219,102.794563,29.018099,33.049500,79.829033,82.573677,19.424643,16.561730,10.634000,0.156226,71.555052,36.044666,59.050892
2015-08-05,159.811081,103.588203,29.169884,33.109119,79.829033,82.254410,19.342146,16.561730,10.595000,0.154399,71.555052,36.254517,58.956768
