date,me_net_value,me_gross_value,benchmark_value,me_drawdown_pct,benchmark_drawdown_pct
2025-01-29,124.3755,127.3997,110.8123,-0.787,-1.043
2025-01-30,124.9984,128.0377,111.3752,-0.29,-0.54
2025-01-31,124.4447,127.4705,110.8501,-0.731,-1.009
2025-02-03,124.0366,127.0526,110.3716,-1.057,-1.436
2025-02-04,124.5387,127.5669,111.0108,-0.656,-0.866
2025-02-05,124.8041,127.8387,111.5659,-0.445,-0.37
2025-02-06,125.0323,128.0725,111.7784,-0.263,-0.18
2025-02-07,124.3874,127.4118,111.0601,-0.777,-0.822
2025-02-10,125.2468,128.2922,111.5717,-0.092,-0.365
2025-02-11,125.049,128.0896,111.5798,-0.249,-0.357
2025-02-12,125.0421,128.0824,111.2696,-0.255,-0.634
2025-02-13,125.8493,128.9093,112.2504,0.0,0.0
2025-02-14,125.8822,128.943,112.4357,0.0,0.0
2025-02-18,126.1186,129.1851,112.5392,0.0,0.0
2025-02-19,126.2261,129.2953,112.5546,0.0,0.0
2025-02-20,126.2543,129.3242,112.5582,0.0,0.0
2025-02-21,125.0196,128.0594,111.8305,-0.978,-0.647
2025-02-24,124.5569,127.5855,111.5662,-1.344,-0.881
2025-02-25,123.7935,126.8036,111.754,-1.949,-0.714
2025-02-26,123.7385,126.7472,111.9183,-1.993,-0.568
2025-02-27,122.3753,125.3509,110.8454,-3.072,-1.522
2025-02-28,123.0952,126.0883,111.6453,-2.502,-0.811
2025-03-03,122.4153,125.3918,111.0663,-3.041,-1.325
2025-03-04,121.9938,124.9601,110.4276,-3.375,-1.893
2025-03-05,123.0584,126.0506,111.3249,-2.531,-1.096
2025-03-06,121.784,124.7452,110.3152,-3.541,-1.993
2025-03-07,122.0287,124.9958,110.6949,-3.347,-1.655
2025-03-10,119.629,122.5378,109.2373,-5.248,-2.95
2025-03-11,119.6539,122.5632,108.7072,-5.228,-3.421
2025-03-12,120.1188,123.0394,108.9747,-4.86,-3.184
2025-03-13,119.3927,122.2957,108.4269,-5.435,-3.67
2025-03-14,120.9726,123.9141,109.5668,-4.183,-2.658
2025-03-17,121.6071,124.564,110.2525,-3.681,-2.048
2025-03-18,120.9962,123.9382,109.8279,-4.165,-2.426
2025-03-19,121.8643,124.8274,110.4617,-3.477,-1.863
2025-03-20,121.5027,124.457,110.1987,-3.764,-2.096
2025-03-21,121.4006,124.3524,110.0584,-3.844,-2.221
2025-03-24,122.4367,125.4137,110.6374,-3.024,-1.706
2025-03-25,122.7101,125.6937,110.8715,-2.807,-1.498
2025-03-26,121.7992,124.7607,110.0305,-3.529,-2.246
2025-03-27,121.8578,124.8208,109.9477,-3.482,-2.319
2025-03-28,120.5813,123.5132,109.0865,-4.493,-3.084
2025-03-31,120.7233,123.6587,109.2657,-4.381,-2.925
2025-04-01,121.0212,124.2122,109.6271,-4.145,-2.604
2025-04-02,121.4423,124.6444,109.9121,-3.811,-2.351
2025-04-03,118.5435,121.6693,107.5942,-6.107,-4.41
2025-04-04,115.1024,118.1374,103.8782,-8.833,-7.712
2025-04-07,113.8465,116.8483,102.6312,-9.828,-8.819
2025-04-08,112.9618,115.9403,101.6773,-10.528,-9.667
2025-04-09,118.6339,121.762,106.7749,-6.036,-5.138
2025-04-10,116.5836,119.6576,104.6029,-7.66,-7.068
2025-04-11,118.1147,121.2291,105.8402,-6.447,-5.968
2025-04-14,118.7284,121.859,106.7365,-5.961,-5.172
2025-04-15,118.7695,121.9011,106.8419,-5.928,-5.079
2025-04-16,117.9513,121.0614,105.9251,-6.576,-5.893
2025-04-17,118.0969,121.2108,106.1047,-6.461,-5.733
2025-04-21,117.3006,120.3935,104.8079,-7.092,-6.886
2025-04-22,118.9232,122.0589,106.2969,-5.807,-5.563
2025-04-23,119.7902,122.9488,107.1467,-5.12,-4.808
2025-04-24,121.2257,124.4221,108.5523,-3.983,-3.559
2025-04-25,121.7752,124.9861,109.0279,-3.548,-3.136
2025-04-28,121.9026,125.1169,109.2919,-3.447,-2.902
2025-04-29,122.2319,125.4549,109.7368,-3.186,-2.507
2025-04-30,122.1539,125.3748,109.7036,-3.248,-2.536
2025-05-01,122.4241,125.6521,109.8321,-3.034,-2.422
2025-05-02,123.348,126.6004,110.7105,-2.302,-1.642
2025-05-05,123.1614,126.4089,110.5037,-2.45,-1.825
2025-05-06,123.116,126.3623,110.1858,-2.486,-2.108
2025-05-07,123.1963,126.4447,110.3332,-2.422,-1.977
2025-05-08,123.6089,126.8681,110.3324,-2.095,-1.977
2025-05-09,123.8868,127.1534,110.4363,-1.875,-1.885
2025-05-12,125.2935,128.5972,111.9806,-0.761,-0.513
2025-05-13,126.0378,129.3611,112.3077,-0.171,-0.223
2025-05-14,125.8672,129.186,112.1973,-0.307,-0.321
2025-05-15,126.3573,129.689,112.8393,0.0,0.0
2025-05-16,126.6647,130.0045,113.1951,0.0,0.0
2025-05-19,126.9958,130.3444,113.389,0.0,0.0
2025-05-20,127.0857,130.4366,113.2201,0.0,-0.149
2025-05-21,126.2902,129.6202,112.0667,-0.626,-1.166
2025-05-22,126.4708,129.8056,112.1691,-0.484,-1.076
2025-05-23,126.2455,129.5743,112.0045,-0.661,-1.221
2025-05-27,127.4206,130.7804,113.3673,0.0,-0.019
2025-05-28,126.7316,130.0733,112.8037,-0.541,-0.516
2025-05-29,126.9854,130.3337,113.2384,-0.342,-0.133
2025-05-30,126.7731,130.1158,113.2148,-0.508,-0.154
2025-06-02,127.4263,130.7862,113.6293,0.0,0.0
2025-06-03,127.7174,131.0851,113.7279,0.0,0.0
2025-06-04,127.9979,131.3729,114.1234,0.0,0.0
2025-06-05,127.4307,130.7908,113.8532,-0.443,-0.237
2025-06-06,127.9238,131.2968,114.1559,-0.058,0.0
2025-06-09,128.4212,131.8074,114.3285,0.0,0.0
2025-06-10,128.8758,132.2739,114.7677,0.0,0.0
2025-06-11,128.8867,132.2851,114.7969,0.0,0.0
2025-06-12,129.1942,132.6008,115.2706,0.0,0.0
2025-06-13,128.3548,131.7392,114.265,-0.65,-0.872
2025-06-16,129.1133,132.5177,114.79,-0.063,-0.417
2025-06-17,128.2824,131.6649,114.2312,-0.706,-0.902
2025-06-18,128.2105,131.5911,114.274,-0.761,-0.865
2025-06-20,127.9315,131.3047,113.9851,-0.977,-1.115
2025-06-23,128.6252,132.0168,114.7537,-0.44,-0.448
2025-06-24,129.7107,133.1309,115.7646,0.0,0.0
2025-06-25,129.9253,133.3512,115.7366,0.0,-0.024
2025-06-26,130.5956,134.0391,116.477,0.0,0.0
2025-06-27,130.6302,134.0747,116.7122,0.0,0.0
2025-06-30,131.188,134.6471,117.1913,0.0,0.0
2025-07-01,130.6864,134.4011,117.1415,-0.382,-0.042
2025-07-02,131.3126,135.0451,117.373,0.0,0.0
2025-07-03,131.6611,135.4035,117.7191,0.0,0.0
2025-07-07,130.8958,134.6164,116.8937,-0.581,-0.701
2025-07-08,130.9459,134.668,116.986,-0.543,-0.623
2025-07-09,131.6367,135.3784,117.5554,-0.018,-0.139
2025-07-10,131.8339,135.5812,117.7343,0.0,0.0
2025-07-11,131.8841,135.6328,117.209,0.0,-0.446
2025-07-14,132.0967,135.8515,117.3197,0.0,-0.352
2025-07-15,131.5663,135.306,116.8583,-0.402,-0.744
2025-07-16,132.1014,135.8563,117.2046,0.0,-0.45
2025-07-17,132.4615,136.2266,117.5861,0.0,-0.126
2025-07-18,132.3999,136.1633,117.5836,-0.046,-0.128
2025-07-21,132.8253,136.6008,117.9452,0.0,0.0
2025-07-22,133.0676,136.85,118.1203,0.0,0.0
2025-07-23,133.5043,137.2991,118.8537,0.0,0.0
2025-07-24,133.4284,137.2211,118.6664,-0.057,-0.158
2025-07-25,133.4026,137.1945,118.9355,-0.076,0.0
2025-07-28,133.2029,136.9891,118.5386,-0.226,-0.334
2025-07-29,133.1831,136.9688,118.6423,-0.241,-0.247
2025-07-30,132.7458,136.519,118.2927,-0.568,-0.54
2025-07-31,132.4435,136.2081,117.9284,-0.795,-0.847
2025-08-01,131.4911,135.2286,117.4656,-1.508,-1.236
2025-08-04,132.7719,136.5459,118.4998,-0.549,-0.366
2025-08-05,132.4584,136.2235,118.3498,-0.783,-0.492
2025-08-06,133.1002,136.8835,118.818,-0.303,-0.099
2025-08-07,133.5086,137.3035,118.9396,0.0,0.0
2025-08-08,133.8621,137.667,119.2823,0.0,0.0
2025-08-11,133.7464,137.5481,119.1407,-0.086,-0.119
2025-08-12,134.6287,138.4555,119.9266,0.0,0.0
2025-08-13,135.2472,139.0915,120.4257,0.0,0.0
2025-08-14,134.6816,138.5099,120.1834,-0.418,-0.201
2025-08-15,134.4739,138.2963,120.1223,-0.572,-0.252
2025-08-18,134.4504,138.2721,120.0876,-0.589,-0.281
2025-08-19,133.6791,137.4788,119.8463,-1.159,-0.481
2025-08-20,133.6565,137.4556,119.7809,-1.176,-0.535
2025-08-21,133.2005,136.9866,119.3834,-1.513,-0.866
2025-08-22,134.9232,138.7583,120.7518,-0.24,0.0
2025-08-25,134.126,137.9385,120.2431,-0.829,-0.421
2025-08-26,134.4275,138.2485,120.4819,-0.606,-0.223
2025-08-27,134.5852,138.4108,120.5678,-0.489,-0.152
2025-08-28,135.0038,138.8412,120.8972,-0.18,0.0
2025-08-29,134.2928,138.11,120.447,-0.706,-0.372
2025-09-02,134.0987,137.9104,119.8158,-0.849,-0.894
2025-09-03,134.7119,138.5411,120.2694,-0.396,-0.519
2025-09-04,135.1613,139.0032,120.9497,-0.063,0.0
2025-09-05,135.572,139.4256,121.1997,0.0,0.0
2025-09-08,136.1843,140.0553,121.7151,0.0,0.0
2025-09-09,136.236,140.1084,121.7143,0.0,-0.001
2025-09-10,136.6813,140.5664,121.9847,0.0,0.0
2025-09-11,137.4453,141.3521,122.7693,0.0,0.0
2025-09-12,137.5872,141.498,122.6193,0.0,-0.122
2025-09-15,138.1571,142.0842,123.1626,0.0,0.0
2025-09-16,138.25,142.1797,123.1234,0.0,-0.032
2025-09-17,137.9958,141.9182,122.9651,-0.184,-0.16
2025-09-18,138.3957,142.3296,123.0985,0.0,-0.052
2025-09-19,138.5471,142.4852,123.2669,0.0,0.0
2025-09-22,138.8719,142.8193,123.5319,0.0,0.0
2025-09-23,138.6331,142.5737,123.3285,-0.172,-0.165
2025-09-24,138.3329,142.2649,122.9171,-0.388,-0.498
2025-09-25,137.7198,141.6344,122.4824,-0.83,-0.85
2025-09-26,138.0883,142.0134,122.8656,-0.564,-0.539
2025-09-29,138.9268,142.8757,123.2623,0.0,-0.218
2025-09-30,139.237,143.1947,123.5383,0.0,0.0
2025-10-01,139.6081,143.8641,124.0112,0.0,0.0
2025-10-02,139.9962,144.264,124.1665,0.0,0.0
2025-10-03,140.227,144.5019,124.2955,0.0,0.0
2025-10-06,141.0483,145.3482,124.4054,0.0,0.0
2025-10-07,140.5805,144.8662,124.1262,-0.332,-0.224
2025-10-08,141.4958,145.8093,124.5118,0.0,0.0
2025-10-09,140.7633,145.0545,124.1251,-0.518,-0.311
2025-10-10,138.1657,142.3778,122.4045,-2.353,-1.692
2025-10-13,139.9222,144.1878,123.5888,-1.112,-0.741
2025-10-14,139.626,143.8826,123.5961,-1.321,-0.735
2025-10-15,140.225,144.4998,123.9943,-0.898,-0.416
2025-10-16,140.1895,144.4633,123.9659,-0.923,-0.438
2025-10-17,140.1432,144.4155,124.1544,-0.956,-0.287
2025-10-20,141.7127,146.0329,124.9838,0.0,0.0
2025-10-21,141.011,145.3097,124.7985,-0.495,-0.148
2025-10-22,140.3824,144.662,124.567,-0.939,-0.334
2025-10-23,140.9716,145.2692,124.8916,-0.523,-0.074
2025-10-24,141.6071,145.9241,125.4513,-0.075,0.0
2025-10-27,142.6006,146.9479,126.2709,0.0,0.0
2025-10-28,142.6737,147.0231,126.4305,0.0,0.0
2025-10-29,142.374,146.7144,126.1275,-0.21,-0.24
2025-10-30,141.4404,145.7522,125.3413,-0.864,-0.862
2025-10-31,141.7797,146.102,125.4127,-0.627,-0.805
2025-11-03,141.8436,146.1678,125.5251,-0.582,-0.716
2025-11-04,140.1465,144.4189,124.6314,-1.771,-1.423
2025-11-05,140.7525,145.0434,124.81,-1.347,-1.282
2025-11-06,139.7769,144.038,124.3722,-2.03,-1.628
2025-11-07,140.0256,144.2943,124.445,-1.856,-1.57
2025-11-10,141.7169,146.0372,125.5175,-0.671,-0.722
2025-11-11,141.8153,146.1386,125.9087,-0.602,-0.413
2025-11-12,142.0444,146.3747,126.0112,-0.441,-0.332
2025-11-13,140.3831,144.6628,124.7594,-1.605,-1.322
2025-11-14,139.8821,144.1464,124.6527,-1.957,-1.406
2025-11-17,138.9483,143.1842,123.8995,-2.611,-2.002
2025-11-18,138.4552,142.6761,123.3143,-2.957,-2.465
2025-11-19,138.5095,142.732,123.4078,-2.919,-2.391
2025-11-20,137.2129,141.3959,122.4095,-3.827,-3.18
2025-11-21,137.7148,141.9131,123.2572,-3.476,-2.51
2025-11-24,139.317,143.5641,124.1754,-2.353,-1.784
2025-11-25,139.834,144.097,124.9794,-1.99,-1.148
2025-11-26,140.7098,144.9994,125.6145,-1.376,-0.645
2025-11-28,141.2111,145.516,125.9245,-1.025,-0.4
2025-12-01,140.433,144.7142,125.3985,-1.57,-0.816
2025-12-02,141.0056,145.3042,125.5714,-1.169,-0.68
2025-12-03,141.3898,145.7001,125.9228,-0.9,-0.402
2025-12-04,141.3026,145.6102,125.9254,-0.961,-0.4
2025-12-05,141.2607,145.5671,126.0107,-0.99,-0.332
2025-12-08,141.1152,145.4172,125.7322,-1.092,-0.552
2025-12-09,141.3171,145.6252,125.6239,-0.951,-0.638
2025-12-10,141.922,146.2486,126.3715,-0.527,-0.047
2025-12-11,142.0392,146.3693,126.5639,-0.445,0.0
2025-12-12,141.0412,145.3409,125.6827,-1.144,-0.696
2025-12-15,140.6586,144.9466,125.7571,-1.412,-0.637
2025-12-16,140.5878,144.8737,125.5719,-1.462,-0.784
2025-12-17,139.746,144.0063,124.8368,-2.052,-1.365
2025-12-18,140.3918,144.6717,125.5237,-1.599,-0.822
2025-12-19,141.4466,145.7586,126.0561,-0.86,-0.401
2025-12-22,142.0785,146.4099,126.5054,-0.417,-0.046
2025-12-23,142.5338,146.879,126.8941,-0.098,0.0
2025-12-24,142.7231,147.0741,127.2066,0.0,0.0
2025-12-26,143.025,147.3852,127.2936,0.0,0.0
2025-12-29,142.2471,146.5836,127.1042,-0.544,-0.149
2025-12-30,142.2441,146.5804,127.0642,-0.546,-0.18
2025-12-31,141.5843,145.9006,126.4485,-1.007,-0.664
2026-01-02,141.9109,146.5301,126.8911,-0.779,-0.316
2026-01-05,143.2019,147.8632,127.5938,0.0,0.0
2026-01-06,143.6347,148.31,127.9867,0.0,0.0
2026-01-07,143.2276,147.8898,127.7461,-0.283,-0.188
2026-01-08,143.0865,147.7441,127.6652,-0.382,-0.251
2026-01-09,143.7733,148.4532,128.3016,0.0,0.0
2026-01-12,144.4238,149.1249,128.5783,0.0,0.0
2026-01-13,144.4502,149.1521,128.3728,0.0,-0.16
2026-01-14,144.5939,149.3005,128.34,0.0,-0.185
2026-01-15,144.4986,149.2021,128.4439,-0.066,-0.104
2026-01-16,144.298,148.995,128.3327,-0.205,-0.191
2026-01-20,142.7626,147.4096,126.7996,-1.266,-1.383
2026-01-21,144.0543,148.7433,127.8105,-0.373,-0.597
2026-01-22,144.7268,149.4377,128.2564,0.0,-0.25
2026-01-23,144.9987,149.7184,128.4829,0.0,-0.074
2026-01-26,145.2998,150.0294,128.9179,0.0,0.0
2026-01-27,146.5417,151.3117,129.5031,0.0,0.0
2026-01-28,147.0041,151.7891,129.3539,0.0,-0.115
2026-01-29,146.5228,151.2922,129.3238,-0.327,-0.138
2026-01-30,144.467,149.1694,128.7056,-1.726,-0.616
2026-02-02,143.9495,148.6351,129.0841,-2.078,-0.324
2026-02-03,144.0765,148.7662,128.7188,-1.992,-0.606
2026-02-04,143.2814,147.9453,128.4168,-2.532,-0.839
2026-02-05,141.2738,145.8724,127.6844,-3.898,-1.404
2026-02-06,143.9948,148.6819,129.2604,-2.047,-0.187
2026-02-09,145.0198,149.7403,129.8839,-1.35,0.0
2026-02-10,144.6567,149.3653,129.9574,-1.597,0.0
2026-02-11,144.9059,149.6226,130.0619,-1.427,0.0
2026-02-12,143.2232,147.8852,129.2113,-2.572,-0.654
2026-02-13,144.0126,148.7003,129.4848,-2.035,-0.444
2026-02-17,143.5519,148.2246,129.5097,-2.348,-0.425
2026-02-18,144.1507,148.8429,129.8036,-1.941,-0.199
2026-02-19,144.1221,148.8133,129.6499,-1.96,-0.317
2026-02-20,145.2142,149.941,130.3371,-1.218,0.0
2026-02-23,144.5065,149.2103,129.7838,-1.699,-0.424
2026-02-24,145.0895,149.8122,130.2901,-1.302,-0.036
2026-02-25,146.3164,151.0791,130.9669,-0.468,0.0
2026-02-26,145.7682,150.513,130.6731,-0.841,-0.224
2026-02-27,145.6611,150.4024,130.4908,-0.914,-0.363
2026-03-02,145.5897,150.3287,129.83,-0.962,-0.868
2026-03-03,143.3358,148.0014,128.3745,-2.495,-1.979
2026-03-04,144.5735,149.2795,128.9614,-1.653,-1.531
2026-03-05,143.4628,148.1326,128.0297,-2.409,-2.243
2026-03-06,142.7798,147.4273,127.037,-2.874,-3.001
2026-03-09,143.6994,148.3769,127.9396,-2.248,-2.311
2026-03-10,143.8176,148.4989,127.7514,-2.168,-2.455
2026-03-11,143.7098,148.3877,127.4422,-2.241,-2.691
2026-03-12,142.1657,146.7932,125.9617,-3.291,-3.822
2026-03-13,141.5418,146.1491,125.3939,-3.716,-4.255
2026-03-16,142.8833,147.5343,126.5912,-2.803,-3.341
2026-03-17,143.3563,148.0227,126.9453,-2.481,-3.071
2026-03-18,141.5418,146.1491,125.5969,-3.716,-4.1
2026-03-19,140.7085,145.2886,125.4869,-4.283,-4.184
2026-03-20,138.6925,143.207,123.5789,-5.654,-5.641
2026-03-23,139.5133,144.0545,124.9223,-5.096,-4.615
2026-03-24,138.9788,143.5026,124.415,-5.459,-5.003
2026-03-25,140.0581,144.6171,125.2512,-4.725,-4.364
2026-03-26,137.9271,142.4167,123.4586,-6.175,-5.733
2026-03-27,137.179,141.6443,122.4713,-6.684,-6.487
2026-03-30,137.0881,141.5504,122.5411,-6.745,-6.434
2026-03-31,139.5624,144.1053,124.828,-5.062,-4.687
2026-04-01,140.1425,144.9942,125.5367,-4.668,-4.146
2026-04-02,139.9214,144.7655,125.5316,-4.818,-4.15
2026-04-06,140.592,145.4593,125.8394,-4.362,-3.915
2026-04-07,140.6668,145.5367,125.9613,-4.311,-3.822
2026-04-08,143.1091,148.0635,128.3743,-2.65,-1.98
2026-04-09,143.5692,148.5395,128.6504,-2.337,-1.769
2026-04-10,143.7548,148.7316,128.6052,-2.21,-1.803
2026-04-13,144.5274,149.5309,129.4262,-1.685,-1.176
2026-04-14,145.8089,150.8567,130.4841,-0.813,-0.369
2026-04-15,146.2967,151.3614,130.7904,-0.481,-0.135
2026-04-16,146.5668,151.6409,130.8269,-0.297,-0.107
2026-04-17,147.7975,152.9143,132.0486,0.0,0.0
2026-04-20,147.4521,152.5569,131.8236,-0.234,-0.17
2026-04-21,146.4663,151.537,130.7906,-0.901,-0.953
2026-04-22,147.97,153.0927,131.6306,0.0,-0.317
2026-04-23,147.2932,152.3924,131.0399,-0.457,-0.764
2026-04-24,148.3052,153.4395,131.8088,0.0,-0.182
2026-04-27,148.234,153.3658,131.7688,-0.048,-0.212
2026-04-28,147.5633,152.672,131.3388,-0.5,-0.538
2026-04-29,147.498,152.6043,130.8989,-0.544,-0.871
2026-04-30,148.4407,153.5797,132.096,0.0,0.0
2026-05-01,148.9787,154.1363,132.2986,0.0,0.0
2026-05-04,148.7262,153.8751,131.6943,-0.169,-0.457
2026-05-05,149.8651,155.0534,132.5915,0.0,0.0
2026-05-06,151.5083,156.7534,134.3007,0.0,0.0
2026-05-07,150.9489,156.1748,133.5503,-0.369,-0.559
2026-05-08,152.2549,157.5259,134.5216,0.0,0.0
2026-05-11,152.6999,157.9864,134.5095,0.0,-0.009
2026-05-12,151.848,157.105,133.9127,-0.558,-0.453
2026-05-13,152.457,157.735,134.5209,-0.159,-0.001
2026-05-14,153.1219,158.4229,134.9324,0.0,0.0
2026-05-15,151.2444,156.4805,133.3346,-1.226,-1.184
2026-05-18,150.9823,156.2093,133.3921,-1.397,-1.141
2026-05-19,150.2291,155.43,132.631,-1.889,-1.706
2026-05-20,151.5076,156.7528,133.9308,-1.054,-0.742
2026-05-21,151.7647,157.0188,134.2243,-0.886,-0.525
2026-05-22,151.7608,157.0148,134.4597,-0.889,-0.35
2026-05-26,153.0626,158.3616,135.5099,-0.039,0.0
2026-05-27,152.7216,158.0088,135.4693,-0.261,-0.03
2026-05-28,153.1626,158.4651,135.9403,0.0,0.0
2026-05-29,153.4216,158.7331,136.1223,0.0,0.0
2026-06-01,153.6873,159.008,136.3319,0.0,0.0
2026-06-02,153.6388,158.9577,136.6362,-0.032,0.0
2026-06-03,152.7765,158.0656,135.8525,-0.593,-0.574
2026-06-04,152.5854,157.8679,136.1951,-0.717,-0.323
2026-06-05,148.5095,153.6509,133.4175,-3.369,-2.356
2026-06-08,149.5731,154.7513,133.774,-2.677,-2.095
2026-06-09,148.9977,154.156,133.7441,-3.051,-2.117
2026-06-10,147.3539,152.4553,132.4148,-4.121,-3.09
2026-06-11,149.8964,155.0858,134.527,-2.467,-1.544
2026-06-12,150.353,155.5582,134.8863,-2.17,-1.281
2026-06-15,152.6651,157.9503,136.341,-0.665,-0.216
2026-06-16,151.6848,156.9361,135.9621,-1.303,-0.493
2026-06-17,150.514,155.7248,134.9249,-2.065,-1.252
2026-06-18,151.8817,157.1398,135.9489,-1.175,-0.503
2026-06-22,151.8234,157.0795,135.7383,-1.213,-0.657
2026-06-23,149.1777,154.3422,134.1157,-2.934,-1.845
2026-06-24,148.6988,153.8467,134.2646,-3.246,-1.736
2026-06-25,149.1148,154.2772,134.5412,-2.975,-1.533
2026-06-26,148.4828,153.6233,134.1017,-3.386,-1.855
2026-06-29,149.8562,155.0442,135.1763,-2.493,-1.068
2026-06-30,150.5929,155.8064,135.6391,-2.013,-0.73
2026-07-01,149.6981,155.191,135.1492,-2.596,-1.088
2026-07-02,149.627,155.1173,135.2356,-2.642,-1.025
2026-07-06,151.1074,156.6521,136.1365,-1.679,-0.366
2026-07-07,150.058,155.5641,135.1595,-2.362,-1.081
2026-07-08,149.751,155.2458,134.8379,-2.561,-1.316
2026-07-09,150.6924,156.2218,135.5092,-1.949,-0.825
2026-07-10,151.0742,156.6176,135.8547,-1.7,-0.572
2026-07-13,149.5806,155.0692,134.7361,-2.672,-1.391
2026-07-14,150.6297,156.1568,135.369,-1.99,-0.927
2026-07-15,150.8421,156.377,135.776,-1.851,-0.63
2026-07-16,149.7685,155.264,135.1844,-2.55,-1.063
2026-07-17,149.0505,154.5196,134.4519,-3.017,-1.599
2026-07-20,149.0762,154.5463,134.1474,-3.0,-1.822
2026-07-21,150.5477,156.0718,134.9137,-2.043,-1.261
2026-07-22,150.3739,155.8916,134.7616,-2.156,-1.372
2026-07-23,149.1184,154.59,133.7186,-2.973,-2.135
2026-07-24,148.7258,154.183,133.7352,-3.228,-2.123
2026-07-27,148.861,154.3231,133.9836,-3.14,-1.941
2026-07-28,148.2736,153.7143,134.0761,-3.523,-1.874
2026-07-29,147.0304,152.4254,132.7943,-4.331,-2.812
2026-07-30,148.9738,154.4401,134.4608,-3.067,-1.592
2026-07-31,148.9983,154.4656,134.6467,-3.051,-1.456
